id	message	like_count
292005268190324_292009231523261	0	#HaddadPresdente
292005268190324_242670786598657	0	#Caixa2DoBolsonaro HAHAHAHAHAHAHADDAD ❤️❤️❤️
292005268190324_242670989931970	0	#Haddadsim
292005268190324_242670519932017	0	#haddadsim #haddad13
292005268190324_242671433265259	0	#HADDADPRESIDENTE
292005268190324_292010224856495	0	#HaddadSim
292005268190324_189913798487280	0	Brasil urgente Haddad presidente
292005268190324_292008714856646	0	#Caixa2Bolsonaro.
#HaddadSim
#BolsonaroNãoJamaisNunca
292005268190324_242671496598586	0	#HaddadManu
292005268190324_2219535634997292	0	Brasil urgente Haddad presidente
292005268190324_2219536198330569	0	#caixa2dobolsonaro
#Haddadsim
292005268190324_242673356598400	0	Brasil urgente #Haddadpresidente13
292005268190324_292009388189912	0	Professor HaddadSim13
292005268190324_292008454856672	0	Eu sou 13! #HaddadPresidente
292005268190324_189912165154110	0	#Haddadsim
292005268190324_292009841523200	0	#HaddadSim
292005268190324_2219537081663814	0	Vai pro debate Bozo
292005268190324_292008948189956	0	#caixa2dobolsonaro #bolsonaroapoiatortura
292005268190324_292007271523457	0	#haddadpresidente13 #haddadpelademocracia
292005268190324_242671699931899	0	#Haddadsim
292005268190324_2219536121663910	0	Meu Presidente !!!
292005268190324_242670673265335	0	#caixa2dobolsonaro
292005268190324_292007094856808	0	#haddadsim
292005268190324_292007204856797	0	#HaddadManu13
292005268190324_292006491523535	0	PRESIDENTE ❤️
292005268190324_292006924856825	0	Meu presidente
292005268190324_242671519931917	0	Haddad13💕
292005268190324_189913028487357	0	Haddad13
292005268190324_771043546566296	0	#HADDAD13
292005268190324_189912315154095	0	# Haddad
292005268190324_189912441820749	0	Que Deus o ilumine.
292005268190324_189912881820705	0	Meu Futuro Presidente 13❤
292005268190324_287436505208783	0	Bom dia
292005268190324_2219535628330626	0	Haddad13
292005268190324_292006511523533	0	Bom dia meu presidente
292005268190324_292009121523272	0	13 vamos pra cima
292005268190324_189913578487302	0	#HaddadPresidente #BolsonaroCaixa2
292005268190324_189912411820752	0	Vai haddad13
292005268190324_2219537944997061	0	#HaddadPresidente com #ManuNoJaburu
292005268190324_2219537401663782	0	#Haddad pela democracia #Haddad
292005268190324_189912585154068	0	#Haddad13
292005268190324_2219535888330600	0	#caixa2dobolsonaro
292005268190324_292006604856857	0	#HADDADMANU13
292005268190324_771043506566300	0	O melhor ! #haddad13
292005268190324_2219537141663808	0	Meu PRESIDENTE!!!
292005268190324_2219537161663806	0	#haddad13
292005268190324_2219536044997251	0	#Haddad13
292005268190324_242672879931781	0	#Haddadsim
292005268190324_189912508487409	0	#HaddadPresidente
292005268190324_242670863265316	0	Presidente Haddad.
292005268190324_189912288487431	0	Meu presidente!!! 13 neles
292005268190324_292009994856518	0	Meu futuro presidente do Brasil
292005268190324_292009728189878	0	H13 meu presidente
292005268190324_292009661523218	0	#HaddadPresidente13
292005268190324_292007894856728	0	#HaddadPresidente13
292005268190324_771043706566280	0	Haddad 13!
292005268190324_2219536554997200	0	Luz e força Haddad
292005268190324_242670656598670	0	Guarnição pro professor Haddad
292005268190324_527408754349888	0	#Caixa2doBosonara #CassacaodoBolsonaro
292005268190324_2219536171663905	0	Com Haddad você não vai perder seu dinheiro!
292005268190324_771043606566290	0	#Haddadsim
292005268190324_292007864856731	0	Haddad!!
292005268190324_292009928189858	0	#haddad13
292005268190324_292009084856609	1	#Haddad1e
292005268190324_178223649750916	0	#haddadsim
292005268190324_189912238487436	0	🌷✊🇧🇷 Haddademanu13 🇧🇷✊🌷
292005268190324_292010201523164	0	🇧🇷#Haddad sim, sim , sim
292005268190324_292007474856770	1	Vai perder!!!
292005268190324_771043523232965	0	Na garra até o fim.
292005268190324_2219536541663868	0	Andrade vc é lindo
292005268190324_242670583265344	0	#Haddadsim
292005268190324_2219536204997235	1	Haddad 13 vamos virar isso
292005268190324_292009578189893	1	Vamos sim 👍
292005268190324_292008708189980	1	# Haddad presidente 13
292005268190324_189912208487439	0	#Haddadpresidente!!!
292005268190324_242672026598533	0	#haddad13
292005268190324_189912428487417	0	Gente como a gente
292005268190324_292008608189990	0	Estamos juntos ✌️
292005268190324_189912961820697	0	Que vontade de abraçar o nosso Presidente Haddad
292005268190324_2219536711663851	0	Brasil  urgente Haddad presidente 😍
292005268190324_242670733265329	0	#ManuNoJaburu
292005268190324_292009981523186	0	#HaddadPresidente
292005268190324_292008914856626	0	#HaddadSim
292005268190324_292008911523293	0	#Haddad13
292005268190324_292007834856734	0	#Haddad13
292005268190324_292007744856743	0	#haddad13 #haddadsim #caixa2dobolsonaro
292005268190324_242671363265266	0	Haddad!!!!
292005268190324_292010411523143	0	Haddad SIM!!!
292005268190324_292006494856868	0	1️⃣3️⃣❤️
292005268190324_2219536191663903	0	Estamos juntos #haddad13
292005268190324_292008661523318	0	Bom dia  meu presidente
292005268190324_292007024856815	0	# HADDAD SIM
292005268190324_189914705153856	0	#Haddad13 #HaddadPresidenteManunoJaburu #HaddadSim
292005268190324_527409667683130	0	Nosso futuro presyfentee
292005268190324_242671599931909	0	#HaddadSIM
292005268190324_242671523265250	0	#forcaFernado Haddad 13👍👍👍👍
292005268190324_2219536974997158	0	#HaddadSim
292005268190324_292008681523316	0	#HaddadSim
292005268190324_2219536671663855	0	#Haddad13
292005268190324_2219535864997269	0	#Haddad13
292005268190324_242671863265216	0	meu presidente
292005268190324_2219535838330605	0	#viravoto
292005268190324_292009651523219	0	#queremosdebate
292005268190324_292008198190031	0	#haddadsim
292005268190324_292007211523463	0	#caixadoisdoBolsonaro
292005268190324_292006158190235	0	#Haddad13
292005268190324_292010124856505	1	#Haddadpresidente #Haddad13 #Caixa2doBosonaro
292005268190324_242670659932003	0	presidente Haddad
292005268190324_292009354856582	0	Haddad 13
292005268190324_292008014856716	0	13 ❤️✊ Haddad
292005268190324_2219538428330346	0	#EleSim
292005268190324_292006378190213	0	Fora Bozó!!!
292005268190324_2219536314997224	1	Estamos juntos 🙏
292005268190324_189912725154054	1	#Haddad13
292005268190324_292009601523224	1	#Haddadsim
292005268190324_292008398190011	1	#Haddad13
292005268190324_242671109931958	1	Haddad e Manú 13
292005268190324_242670613265341	1	Tô junto
292005268190324_242671623265240	1	#Haddad
292005268190324_292010371523147	1	Haddad 13   vai ser de virada
292005268190324_292008108190040	0	#Hadadsim
292005268190324_527409197683177	0	#Haddad13
292005268190324_771043703232947	0	Haddad 13 este é preparado.
292005268190324_292010418189809	0	#HaddadSim
292005268190324_292007018190149	0	#haddadsim
292005268190324_292009754856542	0	Tamo juntos nessa luta!!! ❤❤❤❤ #haddadsim #haddadpresinte
292005268190324_189912618487398	0	Jesus te abençoe Haddad 😘
292005268190324_292007921523392	0	HADDA é liberdade
292005268190324_292007554856762	0	Bom Dia
292005268190324_292006598190191	0	Haddad é democracia
292005268190324_189912378487422	0	Nosso presidente
292005268190324_242671006598635	0	13 neles!!!!!
292005268190324_292008308190020	0	#Haddad13
292005268190324_2219537534997102	0	#haddadpresidente
292005268190324_2219536578330531	0	haddad presidente
292005268190324_242670759931993	0	13 neles
292005268190324_292009938189857	0	Dale 13
292005268190324_2219537078330481	0	#Haddad13
292005268190324_2219537008330488	0	#debates
292005268190324_2219536551663867	0	#HaddadPresidente
292005268190324_2219535544997301	0	#Caixa2doBolsonaro
292005268190324_189912285154098	0	Haddad presidente!
292005268190324_242670939931975	0	Haddad PRESIDENTE
292005268190324_292007218190129	0	Haddad presidente
292005268190324_189912921820701	0	Haddad presidente
292005268190324_242671843265218	0	Meu presidente
292005268190324_2219536028330586	0	Brasil urgente Haddad 👏
292005268190324_292009598189891	0	#haddadpresidente
292005268190324_292008884856629	0	#Haddadsim
292005268190324_292008518189999	0	#Haddadsim
292005268190324_292006828190168	0	Meu Presidente 😍
292005268190324_771044046566246	0	# HaddadManuela
292005268190324_189912408487419	0	Haddad Sim
292005268190324_2219536068330582	0	#haddad13
292005268190324_242671046598631	0	#É 13#
292005268190324_2219535671663955	0	#haddadsim
292005268190324_292010101523174	0	#caixa2bolsonaro
292005268190324_292009158189935	0	Haddad e Ciro 2 turno
292005268190324_242672189931850	0	#Haddadsim
292005268190324_242670649932004	0	#HADDADpresidente
292005268190324_292009914856526	0	Meu presidente 13
292005268190324_292007088190142	0	#HaddadManu.
292005268190324_2219536958330493	0	#HADDAD
292005268190324_292009481523236	0	Tamos juntos meu Presidente!🤗
292005268190324_189913088487351	0	#Haddad13Presidente
292005268190324_2219536778330511	0	#haddadpresidente
292005268190324_242671319931937	0	HADDAD e Manu 13
292005268190324_292007364856781	0	13 Haddad 👏👏👏
292005268190324_2219537614997094	0	bom dia
292005268190324_771043779899606	0	#JB17 Para acabar com a corrupção!!!!
292005268190324_2219537174997138	0	# Haddad13😍💪
292005268190324_242671299931939	0	#HaddadPresidente13
292005268190324_2219536048330584	0	Haddad 13 ❤
292005268190324_292009818189869	0	Meu presidente lindo
292005268190324_292006111523573	0	vem pra baixada santista litoral de sp,
292005268190324_242671716598564	0	Bom dia presidente
292005268190324_189912215154105	0	Haddad 13
292005268190324_2219536211663901	0	Vai Haddad
292005268190324_292010178189833	0	Haddad meu presidente
292005268190324_292009934856524	0	#Haddad
292005268190324_292009038189947	0	Lindo
292005268190324_292007534856764	0	Haddad
292005268190324_292006094856908	0	#Haddad 13
292005268190324_189912221820771	0	#HaddadSim #Haddad13
292005268190324_292010194856498	0	Haddad 13 Haddad Presidente 13
292005268190324_292009881523196	0	BOM DIIIAAA MEU PRESIDENTE
292005268190324_292009434856574	0	Meu presidente!
292005268190324_292007924856725	0	Hadddaaaaddd!!!!!!
292005268190324_189913451820648	0	Hadadd    13
292005268190324_292009128189938	0	Bom dia 13
292005268190324_292006441523540	0	#haddadsim
292005268190324_242671426598593	0	Força presidente!!! HaddadSim!
292005268190324_2219538558330333	0	Haddad sim 😍
292005268190324_2219537328330456	0	#Haddadsim13
292005268190324_2219537181663804	0	#Haddadsim
292005268190324_189912671820726	0	Chama 13
292005268190324_292010464856471	0	Força desde Portugal
292005268190324_292010114856506	0	HADDAD PRESIDENTE #haddad13
292005268190324_292008964856621	0	Meu presidente!!!
292005268190324_292007878190063	0	#Haddadsim13
292005268190324_292007588190092	0	Haddad meu presidente
292005268190324_292007274856790	0	Meu presidente
292005268190324_189913668487293	0	DEIXA A MANUELA FALAR!!
292005268190324_771044019899582	0	Meu presidente
292005268190324_189912318487428	0	Haddad 13 ❤❤
292005268190324_242670709931998	0	#Haddadsim
