id	message	like_count
338477033387706_156534721946073	2	Estão tentando de todas as formas deturpar o que é dito para barrar a candidatura do Bolsonaro, vamos fazer nossa parte de votar no 17 e acabar de vez com o PT já no primeiro turno
338477033387706_236815013653939	2	Isso não existe segundo o Jair Bolsonaro honesto íntegro disparando sempre.
338477033387706_718238511856647	2	Uhuuuuulll....O Brasil todo está com vc! Força Capitão! Deus acima de todos!
338477033387706_338506150051461	2	Bom dia Capitão, faltam 17 dias para as eleições e a facada não derrubou vc estão insistindo no "chute na canela"  contra vc, pra cima deles Capitão!
#Força
338477033387706_338494690052607	2	Pra cima deles capitão!! FORÇA nessa hora e boa recuperação, o senhor tem uma eleição para vencer rsrs 👊
338477033387706_338520266716716	2	Bom dia Capitão! DEUS abençoe o seu dia,   sua recuperação e fique FORTE para receber a faixa de PRESIDENTE 🙏❤️
338477033387706_338520640050012	1	Melhora logo presidente vamos arrastar multidões por esse Brasil 🇧🇷🇧🇷🇧🇷🇧🇷
338477033387706_338506033384806	2	Minha única.preocupação são as urnas...pq sabemos que a grande maioria votará Nele SIMMMMMMM
338477033387706_236814303654010	2	Que  pena que nao veio a Joinville,  mas aqui tem carreata em seu favor, rumo a vitória Bonsonaro.
338477033387706_338505630051513	3	Bom dia meu amado presidente!  Que o seu dia seja maravilhoso e abençoado! Beijinhos no seu coração! 💋❤💋❤💋❤
338477033387706_338515340050542	1	Engraçado que o Adad, tá com 40 porcento intenção de voto, e não vejo essa recepção em aeroportos com ele 🤔
338477033387706_338524943382915	2	#BolsonaroPresidente17. O Presidente que o Brasil precisa. Nossa esperança.😁😁
338477033387706_338507756717967	2	Nossa única esperança de dias melhores para nosso país, Tmj capitão 🇧🇷
338477033387706_253402385517049	2	Estamos juntos vamos levar essa no primeiro turno DEUS ACIMA DE TDS.
338477033387706_2085237741737616	2	Que Deus o abençoe e ilumine. Precisamos de alguém temente a Deus para que possamos viver em harmonia, cada com suas diferenças,mas com um temor ao Senhor Jesus. Que a sua decisão de manter ordem e progresso nesse país seja sempre sua meta. Como diz : Brasil acima de tudo e Deus acima de todos!!
338477033387706_338496316719111	3	Precisamos do senhor no nosso meio capitão!  #17 Jair Messias Bolsonaro
338477033387706_564025017343719	1	IMPORTANTE ; pesquisa do DATAFOLHA de ontem revela que 30% dos que vão votar no Bolsonaro NÂO tem conhecimento do número dele , enquanto que em relação ao Haddad este número cai para 22%. Por isso vamos colocar sempre BOLSORANO 17 sempre que nos referirmos a ele. Todos os outros o desconhecimento do número do partido é bem alto. Explica-se isso porque o número 13 está mais na memória popular. Precisamos levar este esclarecimento adiante. Copiem e colem.
Não coloquem mais Bolsonaro 2018 para não confundir. Coloquem BOLSONARO 17.
338477033387706_338489063386503	8	Um tsunami está se levantando e se chama Jair Messias Bolsonaro e não vai ter buraco onde está bandidagem possa se esconder#17
338477033387706_338508370051239	1	Bom dia Presidente, cada dia mais forte graças a Deus ,juntos vamos restaurar o Brasil.
Deus o abençoe. 👼 
Paz e Bem.👼 👼 👼
338477033387706_2231030330254518	1	BOM dia, Capitão. ....passando por aqui para saber notícias suas, desejando muita força, fé  viva, vida e luzes na caminhada. .....
338477033387706_338494636719279	3	Essa hashtag (#EleNão) criada para o Bolsonaro é boa viu, dá pra fazer uma bela campanha usando ela! Parabéns aos criadores...

#EleNão é investigado pela Lava-Jato.
#EleNão bate em quem faz perguntas a ele.
#EleNão está preso.
#EleNão fez acordos políticos para lotear os cargos públicos.
#BolsonaroPresidente17
#BolsonaroSim #EleSim
